"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"В форме Settle to house выбираем radio settle, вводим несуществующий id пользователя и id дома, ожидаем ошибку 404 и проверяем, что жилец не появился","5857","All POST - ошибка при заселении несуществующего пользователя в дом","","2026-07-09","passed","2026-07-09","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","settleMissingUserToHouseFromAllPostPage"
"Тест параметризованный тест на создание автомобиля","5711","Создание автомобилей с разными параметрами [1] CNG, Toyota, Camry, 100000","","2026-07-09","passed","2026-07-09","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Тест проверяет множественную покупку автомобиля и сверяет статус код в каждой итерацииёё","7536","Проверка статуса после покупки","","2026-07-09","passed","2026-07-09","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","checkStatusAfterPurchase"
"Тест проверяет возможность покупки нескольких автомобилей одним пользователем","14842","Множественные покупки одним пользователем [3] 3","","2026-07-09","passed","2026-07-09","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Проверка переходов по основным разделам сайта","3300","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_CREATE_NEW","","2026-07-09","passed","2026-07-09","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка открытия страницы Read all houses и кнопки Reload","38242","Проверка открытия страницы Read all houses и кнопки Reload","","2026-07-09","passed","2026-07-09","","tests.ui.house.AllHousesTest","tests.ui.house.AllHousesTest","testReadAllHousesPage"
"Тест проверяет попытку продажи с недействительным ID пользователя","7113","Ошибка при продаже с недействительным ID пользователя","","2026-07-09","passed","2026-07-09","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","sellCarWithInvalidUserId"
"Проверка сортировки списка автомобилей","22324","checkSortingByTextField(String) Сортировка автомобилей по полю Mark","","2026-07-09","passed","2026-07-09","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByTextField"
"Проверка удаления дома через страницу All DELETE","6514","Удаление дома через страницу All DELETE","","2026-07-09","passed","2026-07-09","","tests.ui.house.HouseDeleteTest","tests.ui.house.HouseDeleteTest","deleteHouseThroughUI"
"Проверка начисления денег пользователю","2036","API - Начисление денег пользователю","","2026-07-09","passed","2026-07-09","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","addMoneyToUser"
"Тест проверяет возможность покупки нескольких автомобилей одним пользователем","11031","Множественные покупки одним пользователем [2] 2","","2026-07-09","passed","2026-07-09","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Тест проверяет создание автомобиля, его получение по ID и последующее удаление","1671","Получение автомобиля по ID","","2026-07-09","passed","2026-07-09","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","getCarTest"
"В форме Create new car вводим валидные данные автомобиля и ожидаем успешное создание с кодом 201 и новым id","5742","All POST - создание автомобиля","","2026-07-09","passed","2026-07-09","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createCarFromAllPostPage"
"Тест параметризованный тест на создание автомобиля","5656","Создание автомобилей с разными параметрами [4] PHEV, Audi, A8, 300000","","2026-07-09","passed","2026-07-09","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Тест проверяет продажу нескольких автомобилей одним пользователем","8556","Множественная продажа автомобилей одним пользователем [1] 1","","2026-07-09","passed","2026-07-09","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Проверка выдачи кредита пользователю","0","Выдача кредита пользователю","","2026-07-09","skipped","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","issueALoan"
"В форме Add money вводим id существующего пользователя и сумму пополнения, ожидаем код 200 и обновленный баланс","5502","All POST - начисление денег пользователю","","2026-07-09","passed","2026-07-09","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","addMoneyFromAllPostPage"
"Проверка переходов по основным разделам сайта","3303","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_ALL","","2026-07-09","passed","2026-07-09","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка создания пользователя с невалидными данными","5000","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Thurman, lastName=Kovacek, age=86, sex=null, money=428841.64)","","2026-07-09","passed","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Проверка создания пользователя с невалидными данными","660","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Dominique, money=973290.37, secondName=Johnson, sex=MALE)","","2026-07-09","passed","2026-07-09","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createUserWithNullFields"
"Тест проверяет создание немецкого автомобиля (Mercedes E200)","1344","Создание немецкого автомобиля","","2026-07-09","passed","2026-07-09","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createGermanCarTest"
"Тест проверяет создание электромобиля (Tesla Model3)","1368","Создание электрического автомобиля","","2026-07-09","passed","2026-07-09","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createElectricCarTest"
"Тест проверяет возможность покупки нескольких автомобилей одним пользователем","7596","Множественные покупки одним пользователем [1] 1","","2026-07-09","passed","2026-07-09","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Проверка сортировки списка пользователей","43078","checkSortingByNumericField(String) Сортировка пользователей по полю Money","","2026-07-09","passed","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"Проверка создания пользователя с невалидными данными","5146","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=null, lastName=McKenzie, age=24, sex=MALE, money=395183.19)","","2026-07-09","passed","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Проверка сообщения о некорректном вводе в поле password","2562","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-07-09","passed","2026-07-09","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validatePasswordInput"
"Тест проверяет возможность покупки несуществующего автомобиля","5170","Ошибка при попытке купить несуществующий автомобиль","","2026-07-09","passed","2026-07-09","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"Проверка создания пользователя с невалидными данными","5221","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Kirstin, lastName=Conroy, age=null, sex=FEMALE, money=273867.54)","","2026-07-09","passed","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Тест проверяет создание и последующее удаление автомобиля","1338","Удаление автомобиля","","2026-07-09","passed","2026-07-09","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","deleteCarTest"
"Проверка получения списка автомобилей пользователя, у пользователя  нет автомобиля","6373","Получение списка автомобилей пользователя (у пользователя нет машины)","","2026-07-09","passed","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","readUserWithNoCar"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","669","Создание автомобиля с невалидными данными [6] , X5, Diesel, 10000","","2026-07-09","passed","2026-07-09","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Тест проверяет создание автомобиля с водородным двигателем (Audi A4)","1354","Создание водородного автомобиля","","2026-07-09","passed","2026-07-09","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createPetrolCarTest"
"Тест проверяет создание японского автомобиля (Toyota Camry)","1351","Создание японского автомобиля","","2026-07-09","passed","2026-07-09","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createJapaneseCarTest"
"Отправляем валидные данные дома и ожидаем успешное создание с id, количеством этажей и ценой из запроса","687","API - Создание дома","","2026-07-09","passed","2026-07-09","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","createHouse"
"Тест проверяет продажу нескольких автомобилей одним пользователем","13193","Множественная продажа автомобилей одним пользователем [2] 2","","2026-07-09","passed","2026-07-09","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Создаем пользователя, пытаемся заселить его в несуществующий дом и ожидаем ошибку 404","1341","API - Ошибка при заселении в несуществующий дом","","2026-07-09","passed","2026-07-09","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","settleToNonExistingHouse"
"Тест проверяет создание недорогого автомобиля (Lada Granta)","1387","Создание дешевого автомобиля","","2026-07-09","passed","2026-07-09","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createCheapCarTest"
"Проверка сортировки списка пользователей","41858","checkSortingByNumericField(String) Сортировка пользователей по полю Age","","2026-07-09","passed","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"Проверка переходов по основным разделам сайта","3394","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_ADD_MONEY","","2026-07-09","passed","2026-07-09","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка получения имущества несуществующего пользователя","1638","API - Получение имущества несуществующего пользователя","","2026-07-09","passed","2026-07-09","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getNotExistingUserInfo"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","663","Создание автомобиля с невалидными данными [4] BMW, X5, Petrol, 10000","","2026-07-09","passed","2026-07-09","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Тест проверяет продажу нескольких автомобилей одним пользователем","17602","Множественная продажа автомобилей одним пользователем [3] 3","","2026-07-09","passed","2026-07-09","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Создаем дом, пытаемся заселить несуществующего пользователя и ожидаем ошибку 404 без добавления жильца","1630","API - Ошибка при заселении несуществующего пользователя","","2026-07-09","passed","2026-07-09","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","settleNonExistingUser"
"Проверка получения списка домов","9604","Получение списка домов","","2026-07-09","passed","2026-07-09","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","getHousesTest"
"Проверка получения дома по ID","1026","Получение дома по ID","","2026-07-09","passed","2026-07-09","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","getHouseTest"
"Проверка отмены успешной авторизации с валидными данными","3030","Негативная авторизация с корректными кредами","","2026-07-09","passed","2026-07-09","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","negativeLogin"
"Проверка удаления пользователя через страницу All DELETE","5408","UI - Удаление пользователя через страницу All DELETE","","2026-07-09","passed","2026-07-09","","tests.ui.user.UserTest","tests.ui.user.UserTest","deleteUserThroughUI"
"Проверка переходов по основным разделам сайта","3280","checkOpeningPage(MenuOption) Проверка открытия страницы HOUSES_READ_ONE_BY_ID","","2026-07-09","passed","2026-07-09","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Тест проверяет создание нового автомобиля с валидными данными","5841","Создание нового автомобиля с валидными данными","","2026-07-09","passed","2026-07-09","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithValidData"
"В форме Create new house вводим валидные данные дома, ожидаем успешное создание с кодом 201 и проверяем наличие дома в БД","7232","All POST - создание дома","","2026-07-09","passed","2026-07-09","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createHouseFromAllPostPage"
