"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка переходов по основным разделам сайта","4580","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_ISSUE_LOAN","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка создания пользователя с невалидными данными","6679","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Mirella, lastName=Schroeder, age=null, sex=MALE, money=838273.22)","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Тест проверяет создание пользователя, создание авто, покупку авто и результат покупки","4631","API - Покупка автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.BuyCarApiTest","tests.api.car.BuyCarApiTest","buyCarTest"
"","30523","checkSortingByNumericField(String) Сортировка автомобилей по полю Price","","2026-07-08","broken","2026-07-08","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1720","Создание и удаление автомобиля с различными параметрами Toyota Corolla","","2026-07-08","passed","2026-07-08","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Проверка отмены успешной авторизации с валидными данными","4240","Негативная авторизация с корректными кредами","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","negativeLogin"
"Проверка сортировки списка пользователей","42248","checkSortingByNumericField(String) Сортировка пользователей по полю Money","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"Тест проверяет множественную покупку автомобиля и сверяет статус код в каждой итерацииёё","8943","Проверка статуса после покупки","","2026-07-08","passed","2026-07-08","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","checkStatusAfterPurchase"
"Проверка сортировки списка пользователей","41447","checkSortingByNumericField(String) Сортировка пользователей по полю Age","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"Проверка создания пользователя с невалидными данными","6216","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Hulda, lastName=null, age=35, sex=FEMALE, money=520143.19)","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Тест проверяет создание автомобиля, его получение по ID и последующее удаление","2108","Получение автомобиля по ID","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","getCarTest"
"","4588","Изменение дома","","2026-07-08","passed","2026-07-08","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","updateHouseTest"
"Тест проверяет покупку автомобиля с недостаточными средствами","9647","Ошибка при покупке с недостаточными средствами","","2026-07-08","passed","2026-07-08","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyCarWithInsufficientMoney"
"Проверка переходов по основным разделам сайта","4545","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_WITH_CARS","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка получения имущества пользователя","24113","API - Получение имущества пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getUserInfo"
"","139078","All POST - начисление денег пользователю","","2026-07-08","broken","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","addMoneyFromAllPostPage"
"Проверка сортировки списка пользователей","36428","checkSortingByTextField(String) Сортировка пользователей по полю Last name","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByTextField"
"Тест проверяет продажу нескольких автомобилей одним пользователем","30509","Множественная продажа автомобилей одним пользователем [1] 1","","2026-07-08","broken","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1693","Создание и удаление автомобиля с различными параметрами BMW X3","","2026-07-08","passed","2026-07-08","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Проверка удаления несуществующего пользователя","4172","API - Попытка удаления несуществующего пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteNotExistingUser"
"Проверка сортировки списка пользователей","42422","checkSortingByNumericField(String) Сортировка пользователей по полю ID","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"","2788","Получение списка автомобилей","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","getCars"
"Проверка сообщения о некорректном вводе в поле password","3526","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: ok","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validatePasswordInput"
"Тест проверяет создание недорогого автомобиля (Lada Granta)","1713","Создание дешевого автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createCheapCarTest"
"Проверка сообщения о некорректном вводе в поле email","3530","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validateEmailInput"
"Тест проверяет создание автомобиля с дизельным двигателем (BMW X5)","1726","Создание дизельного автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createDieselCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","870","Создание автомобиля с невалидными данными [4] BMW, X5, Petrol, 10000","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Проверка получения пользователя по id","2112","API - Получение пользователя по id","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getUserById"
"Проверка сортировки списка пользователей","35756","checkSortingByTextField(String) Сортировка пользователей по полю First name","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByTextField"
"","9433","All POST - выселение пользователя из дома","","2026-07-08","passed","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","evictUserFromHouseFromAllPostPage"
"Проверка создания нового пользователя","1702","API - Создание нового пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createUser"
"Проверка создания пользователя с невалидными данными","849","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=31, firstName=null, money=531830.06, secondName=Huels, sex=FEMALE)","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createUserWithNullFields"
"Проверка переходов по основным разделам сайта","4567","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_BUY_OR_SELL_CAR","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","863","Создание автомобиля с невалидными данными [5] BMW, X5, Diesel, -100","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Проверка создания пользователя с невалидными данными","6198","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Kallie, lastName=Kutch, age=49, sex=null, money=786720.23)","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","961","Создание автомобиля с невалидными данными [1] null, X5, Diesel, 10000","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Тест параметризованный тест на создание автомобиля","30556","Создание автомобилей с разными параметрами [5] Hydrogenic, Lexus, LS, 350000","","2026-07-08","broken","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"","16222","Множественные покупки одним пользователем [3] 3","","2026-07-08","passed","2026-07-08","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Проверка получения имущества несуществующего пользователя","2080","API - Получение имущества несуществующего пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getNotExistingUserInfo"
"","9041","Получение списка домов","","2026-07-08","passed","2026-07-08","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","getHousesTest"
"","19308","All POST - создание пользователя","","2026-07-08","passed","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createUserFromAllPostPage"
"Проверка переходов по основным разделам сайта","30492","checkOpeningPage(MenuOption) Проверка открытия страницы HOUSES_READ_ONE_BY_ID","","2026-07-08","broken","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"","25052","checkSortingByFixedTextField(String) Сортировка автомобилей по полю Engine Type","","2026-07-08","passed","2026-07-08","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByFixedTextField"
"Тест проверяет покупку автомобиля с достаточными средствами","9506","Успешная покупка автомобиля с достаточными средствами","","2026-07-08","passed","2026-07-08","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyCarWithSufficientMoney"
"","3449","API - Заселение и выселение пользователя из дома","","2026-07-08","passed","2026-07-08","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","settleAndEvictUserInHouse"
"Тест параметризованный тест на создание автомобиля","30519","Создание автомобилей с разными параметрами [3] Gasoline, Mercedes, E-Class, 250000","","2026-07-08","broken","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Тест проверяет продажу нескольких автомобилей одним пользователем","20769","Множественная продажа автомобилей одним пользователем [3] 3","","2026-07-08","passed","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Проверка начисления денег пользователю","2590","API - Начисление денег пользователю","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","addMoneyToUser"
"Создаём пользователя, создаём авто, покупаем авто, продаём авто и проверяем, что авто больше не в списке пользователя","4204","API - Продажа автомобиля: проверка удаления авто из имущества пользователя","","2026-07-08","passed","2026-07-08","","tests.api.car.SellCarApiTest","tests.api.car.SellCarApiTest","sellCarTest"
"","7014","All POST - создание пользователя женского пола","","2026-07-08","passed","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createFemaleUserFromAllPostPage"
"","30479","All POST - создание дома","","2026-07-08","broken","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createHouseFromAllPostPage"
"","24375","checkSortingByNumericField(String) Сортировка автомобилей по полю ID","","2026-07-08","passed","2026-07-08","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"","6948","All POST - создание автомобиля","","2026-07-08","passed","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createCarFromAllPostPage"
"Проверка получения списка пользователей","2859","API - Получение списка пользователей","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getUsers"
"Проверка негативной авторизации с невалидными данными","4221","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: user","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","negativeLoginWith"
"Проверка успешной авторизации с валидными данными","4523","Успешная авторизация с корректными кредами","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","successLogin"
"Тест проверяет попытку продажи с недействительным ID пользователя","9223","Ошибка при продаже с недействительным ID пользователя","","2026-07-08","passed","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","sellCarWithInvalidUserId"
"Тест проверяет создание автомобиля с водородным двигателем (Audi A4)","1700","Создание водородного автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createPetrolCarTest"
"Проверка удаления пользователя, проживающего в доме","5183","Попытка удаления пользователя, проживающего в доме","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteUserLiveInHouse"
"","30500","All POST - заселение пользователя в дом","","2026-07-08","broken","2026-07-08","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","settleUserToHouseFromAllPostPage"
"","13319","Множественные покупки одним пользователем [2] 2","","2026-07-08","passed","2026-07-08","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"Проверка сортировки списка пользователей","39083","checkSortingByFixedTextField(String) Сортировка пользователей по полю Sex","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByFixedTextField"
"Проверка начисления отрицательной суммы","2593","API - Попытка начисления денег пользователю, отрицательная сумма","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","addInvalidMoneyToUser"
"Проверка создания пользователя с невалидными данными","6544","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=null, lastName=Wuckert, age=59, sex=MALE, money=785238.03)","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"","854","API - Создание дома","","2026-07-08","passed","2026-07-08","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","createHouse"
"Тест проверяет создание и последующее изменение автомобиля, затем удаляет автомобиль","2266","Изменение автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","updateCarTest"
"Проверка переходов по основным разделам сайта","4702","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_CREATE_NEW","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Тест параметризованный тест на создание автомобиля","30544","Создание автомобилей с разными параметрами [1] CNG, Toyota, Camry, 100000","","2026-07-08","broken","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка создания пользователя с невалидными данными","6491","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Kesha, lastName=Towne, age=78, sex=MALE, money=null)","","2026-07-08","passed","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"Тест проверяет создание нового автомобиля с валидными данными","30518","Создание нового автомобиля с валидными данными","","2026-07-08","broken","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithValidData"
"Тест проверяет создание дорогого электромобиля (Tesla ModelX)","1718","Создание дорогого автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createExpensiveCarTest"
"Тест проверяет продажу нескольких автомобилей одним пользователем","30542","Множественная продажа автомобилей одним пользователем [2] 2","","2026-07-08","broken","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Проверка изменения несуществующего пользователя","2571","API - Попытка изменения несуществующего пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","changeNotExistingUserById"
"Проверка переходов по основным разделам сайта","4554","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_READ_ALL","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Тест проверяет создание немецкого автомобиля (Mercedes E200)","1712","Создание немецкого автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createGermanCarTest"
"Создаём пользователя с известным балансом, создаём авто, покупаем и продаём; проверяем баланс","4221","API - Продажа автомобиля: проверка восстановления баланса после продажи","","2026-07-08","passed","2026-07-08","","tests.api.car.SellCarApiTest","tests.api.car.SellCarApiTest","sellCarCheckBalanceTest"
"Тест проверяет создание и последующее удаление автомобиля","1724","Удаление автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","deleteCarTest"
"Проверка создания пользователя с невалидными данными","852","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Demarcus, money=680200.26, secondName=Kling, sex=FEMALE)","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createUserWithNullFields"
"Тест проверяет возможность покупки несуществующего автомобиля","6633","Ошибка при попытке купить несуществующий автомобиль","","2026-07-08","passed","2026-07-08","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"Проверка переходов по основным разделам сайта","4526","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_ADD_MONEY","","2026-07-08","passed","2026-07-08","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Проверка негативной авторизации с невалидными данными","4280","Негативная авторизация с некорректными кредами Негативный логин c email: user@pflb.ru, password: test","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","negativeLoginWith"
"Проверка выдачи кредита пользователю","0","Выдача кредита пользователю","","2026-07-08","skipped","2026-07-08","","tests.ui.user.UserTest","tests.ui.user.UserTest","issueALoan"
"Удаление дома через страницу All DELETE с проверкой в БД","8135","UI - Удаление дома через страницу All DELETE","","2026-07-08","passed","2026-07-08","","tests.ui.house.HouseDeleteTest","tests.ui.house.HouseDeleteTest","deleteHouseThroughUI"
"Тест параметризованный тест на создание автомобиля","30584","Создание автомобилей с разными параметрами [2] Diesel, BMW, X5, 200000","","2026-07-08","broken","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1716","Создание и удаление автомобиля с различными параметрами Audi A4","","2026-07-08","passed","2026-07-08","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","865","Создание автомобиля с невалидными данными [8] BMW, 123, Diesel, 10000","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Удаление авто через страницу All DELETE с проверкой в БД","8404","UI - Удаление автомобиля через страницу All DELETE","","2026-07-08","passed","2026-07-08","","tests.ui.car.CarDeleteTest","tests.ui.car.CarDeleteTest","deleteCarThroughUI"
"Проверка сообщения о некорректном вводе в поле email","3696","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-07-08","passed","2026-07-08","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","validateEmailInput"
