"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","863","API - Начисление денег пользователю","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToUser"
"","3167","Получение списка автомобилей пользователя","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","readUserWithCar"
"","2848","API - Изменение пользователя","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","changeUser"
"","2894","Негативная авторизация с некорректными кредами Негативный логин c email: user@pflb.ru, password: test","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","4384","Добавление денег пользователю","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","addMoney"
"","3180","checkOpeningPage(String, String, String) Проверка открытия страницы AddMoneyPage","","2026-06-21","passed","2026-06-21","","tests.MainPageTest","tests.MainPageTest","checkOpeningPage"
"","21843","checkSortingByFixedTextField(String) Сортировка пользователей по полю Sex","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","checkSortingByFixedTextField"
"","2319","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","256","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Xenia, money=874481.34, secondName=Runte, sex=MALE)","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","3059","checkOpeningPage(String, String, String) Проверка открытия страницы ReadUserWithCarsPage","","2026-06-21","passed","2026-06-21","","tests.MainPageTest","tests.MainPageTest","checkOpeningPage"
"","1394","API - Удаление пользователя по id","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","deleteUser"
"","3048","checkOpeningPage(String, String, String) Проверка открытия страницы CreateUserPage","","2026-06-21","passed","2026-06-21","","tests.MainPageTest","tests.MainPageTest","checkOpeningPage"
"","259","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=40, firstName=Val, money=906435.04, secondName=null, sex=FEMALE)","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","1","checkAllPost()","","2026-06-21","passed","2026-06-21","","tests.AllPostTest","tests.AllPostTest","checkAllPost"
"","269","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=22, firstName=null, money=267796.13, secondName=Batz, sex=FEMALE)","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","2271","API - Получение списка пользователей","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","getUsers"
"","2326","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","794","getNotExistingUserInfo()","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserInfo"
"","2332","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","validateEmailInput"
