"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1022","getNotExistingUserInfo()","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserInfo"
"","22777","checkSortingByField(String, boolean) Сортировка пользователей по полю ID","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","checkSortingByField"
"","2439","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: ok","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","1441","API - Изменение пользователя","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","changeUser"
"","23889","checkSortingByFieldInDb(String, String) Сортировка пользователей по полю First name","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","checkSortingByFieldInDb"
"","17582","All POST - отображение всех POST-форм","","2026-06-21","passed","2026-06-21","","tests.AllPostTest","tests.AllPostTest","checkAllPost"
"","257","getUserCars()","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","getUserCars"
"","0","Запросить кредит","","2026-06-21","skipped","2026-06-21","","tests.UserTest","tests.UserTest","issueALoan"
"","3167","Успешная авторизация с корректными кредами","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","successLogin"
"","2880","Негативная авторизация с корректными кредами","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","negativeLogin"
"","1836","API - Создание дома","","2026-06-21","passed","2026-06-21","","tests.api.AllPostApiTest","tests.api.AllPostApiTest","createHouse"
"","269","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=67, firstName=null, money=523892.8, secondName=Gaylord, sex=MALE)","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","952","API - Попытка изменения несуществующего пользователя","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","changeNotExistingUserById"
"","260","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Sammie, money=504502.79, secondName=Stamm, sex=MALE)","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","952","API - Попытка начисления денег пользователю, отрицательная сумма","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","addInvalidMoneyToUser"
"","1381","API - Получение пользователя по id","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","getUserById"
"","22891","checkSortingByField(String, boolean) Сортировка пользователей по полю Age","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","checkSortingByField"
"","2455","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: loremipsum","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"","2934","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: user","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","256","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=77, firstName=Carlos, money=470235.24, secondName=null, sex=MALE)","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","1051","API - Попытка получения несуществующего пользователя по id","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","getNotExistingUserById"
"","24422","checkSortingByFieldInDb(String, String) Сортировка пользователей по полю Last name","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","checkSortingByFieldInDb"
"","22978","checkSortingByField(String, boolean) Сортировка пользователей по полю Money","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","checkSortingByField"
"","3137","Получение списка автомобилей пользователя","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","readUserWithCar"
"","2318","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","21872","checkSortingByField(String, boolean) Сортировка пользователей по полю Sex","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","checkSortingByField"
"","841","API - Создание нового пользователя","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUser"
"","2886","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: test","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","14104","Создание нового пользователя","","2026-06-21","failed","2026-06-21","","tests.UserTest","tests.UserTest","createUser"
"","4616","Добавление денег пользователю","","2026-06-21","passed","2026-06-21","","tests.UserTest","tests.UserTest","addMoney"
"","2879","API - Получение списка пользователей","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","getUsers"
"","2356","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","1733","API - Удаление пользователя по id","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","deleteUser"
"","3195","checkDropDownUsers()","","2026-06-21","passed","2026-06-21","","tests.MainPageTest","tests.MainPageTest","checkDropDownUsers"
"","2174","API - Попытка удаления несуществующего пользователя","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","deleteNotExistingUser"
"","2891","Негативная авторизация с некорректными кредами Негативный логин c email: user@pflb.ru, password: test","","2026-06-21","passed","2026-06-21","","tests.LoginTest","tests.LoginTest","negativeLoginWith"
"","1053","API - Начисление денег пользователю","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToUser"
"","260","createUserWithNullFields(UserRq) Создание пользователя с невалидными данными - UserRq(id=null, age=39, firstName=Maurice, money=null, secondName=Reilly, sex=FEMALE)","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
"","1161","API - Попытка начисления денег несуществующему пользователю","","2026-06-21","passed","2026-06-21","","tests.api.UserApiTest","tests.api.UserApiTest","addMoneyToNotExistingUser"
