"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Создание нового дома с базовыми параметрами","30520","createSimpleHouse()","","2026-07-08","broken","2026-07-08","","tests.ui.house.HouseTest","tests.ui.house.HouseTest","createSimpleHouse"
"Проверка начисления денег пользователю","2100","API - Начисление денег пользователю","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","addMoneyToUser"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","681","Создание автомобиля с невалидными данными [3] BMW, X5, null, 10000","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Тест проверяет продажу нескольких автомобилей одним пользователем","13508","Множественная продажа автомобилей одним пользователем [2] 2","","2026-07-08","passed","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Тест проверяет создание автомобиля, его получение по ID и последующее удаление","1172177","Получение автомобиля по ID","","2026-07-08","broken","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","getCarTest"
"Проверка удаления дома через страницу All DELETE","30520","Удаление дома через страницу All DELETE","","2026-07-08","broken","2026-07-08","","tests.ui.house.HouseDeleteTest","tests.ui.house.HouseDeleteTest","deleteHouseThroughUI"
"Тест проверяет продажу автомобиля","9089","Продажа автомобиля пользователем","","2026-07-08","passed","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","sellCarSuccess"
"Тест проверяет создание электромобиля (Tesla Model3)","1361","Создание электрического автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createElectricCarTest"
"Создаем дом с жильцом, пытаемся выселить несуществующего пользователя и ожидаем ошибку 404 без изменения списка жильцов","3005","API - Ошибка при выселении несуществующего пользователя","","2026-07-08","passed","2026-07-08","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","evictNonExistingUser"
"Создаем дом, пытаемся заселить несуществующего пользователя и ожидаем ошибку 404 без добавления жильца","1657","API - Ошибка при заселении несуществующего пользователя","","2026-07-08","passed","2026-07-08","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","settleNonExistingUser"
"Проверка открытия страницы Read all houses и кнопки Reload","19712","testReadAllHousesPage()","","2026-07-08","failed","2026-07-08","","tests.ui.house.AllHousesTest","tests.ui.house.AllHousesTest","testReadAllHousesPage"
"Проверка удаления несуществующего пользователя","3228","API - Попытка удаления несуществующего пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteNotExistingUser"
"Тест проверяет создание и последующее удаление автомобиля","1334","Удаление автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","deleteCarTest"
"Проверка удаления пользователя, у которого есть машина","4749","Попытка удаления пользователя, у которого есть машина","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteUserHavingCar"
"Отправляем floorCount строкой вместо integer и ожидаем ошибку 400","680","API - Ошибка при создании дома с невалидными данными","","2026-07-08","passed","2026-07-08","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","createHouseWithInvalidData"
"Тест проверяет создание и последующее изменение автомобиля, затем удаляет автомобиль","1798","Изменение автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","updateCarTest"
"Проверка удаления пользователя по id","2312","API - Удаление пользователя по id","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteUser"
"Создаем пользователя, пытаемся заселить его в несуществующий дом и ожидаем ошибку 404","1382","API - Ошибка при заселении в несуществующий дом","","2026-07-08","passed","2026-07-08","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","settleToNonExistingHouse"
"Тест проверяет продажу нескольких автомобилей одним пользователем","18155","Множественная продажа автомобилей одним пользователем [3] 3","","2026-07-08","passed","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"","90494","checkSortingByTextField(String) Сортировка автомобилей по полю Mark","","2026-07-08","broken","2026-07-08","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByTextField"
"Тест проверяет создание дорогого электромобиля (Tesla ModelX)","1364","Создание дорогого автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createExpensiveCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","831","Создание автомобиля с невалидными данными [1] null, X5, Diesel, 10000","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Тест проверяет создание пользователя, создание авто, покупку авто и результат покупки","3782","API - Покупка автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.BuyCarApiTest","tests.api.car.BuyCarApiTest","buyCarTest"
"Тест параметризованный тест на создание автомобиля","3092","Создание автомобилей с разными параметрами [3] Gasoline, Mercedes, E-Class, 250000","","2026-07-08","passed","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","706","Создание автомобиля с невалидными данными [4] BMW, X5, Petrol, 10000","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Проверка начисления денег несуществующему пользователю","2071","API - Попытка начисления денег несуществующему пользователю","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","addMoneyToNotExistingUser"
"","1048","Получение дома по ID","","2026-07-08","passed","2026-07-08","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","getHouseTest"
"","2528","Получение списка автомобилей","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","getCars"
"","30507","checkSortingByNumericField(String) Сортировка автомобилей по полю Price","","2026-07-08","broken","2026-07-08","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"Тест проверяет попытку продажи с недействительным ID пользователя","7128","Ошибка при продаже с недействительным ID пользователя","","2026-07-08","passed","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","sellCarWithInvalidUserId"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","675","Создание автомобиля с невалидными данными [6] , X5, Diesel, 10000","","2026-07-08","passed","2026-07-08","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Тест параметризованный тест на создание автомобиля","3152","Создание автомобилей с разными параметрами [4] PHEV, Audi, A8, 300000","","2026-07-08","passed","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка создания пользователя с невалидными данными","679","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=null, firstName=Terrell, money=604270.91, secondName=Grady, sex=FEMALE)","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createUserWithNullFields"
"Проверка получения списка пользователей","2333","API - Получение списка пользователей","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getUsers"
"Проверка получения имущества пользователя","3658","API - Получение имущества пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getUserInfo"
"Тест параметризованный тест на создание автомобиля","3258","Создание автомобилей с разными параметрами [5] Hydrogenic, Lexus, LS, 350000","","2026-07-08","passed","2026-07-08","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка получения имущества несуществующего пользователя","1656","API - Получение имущества несуществующего пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getNotExistingUserInfo"
"Тест проверяет создание немецкого автомобиля (Mercedes E200)","1354","Создание немецкого автомобиля","","2026-07-08","passed","2026-07-08","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createGermanCarTest"
"","22652","checkSortingByNumericField(String) Сортировка автомобилей по полю ID","","2026-07-08","passed","2026-07-08","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1390","Создание и удаление автомобиля с различными параметрами Audi A4","","2026-07-08","passed","2026-07-08","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Проверка получения списка автомобилей пользователя","4381","API - Получение списка автомобилей пользователя","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getUserCars"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1360","Создание и удаление автомобиля с различными параметрами Toyota Corolla","","2026-07-08","passed","2026-07-08","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Отправляем валидные данные дома и ожидаем успешное создание с id, количеством этажей и ценой из запроса","671","API - Создание дома","","2026-07-08","passed","2026-07-08","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","createHouse"
"Проверка получения пользователя по id","1641","API - Получение пользователя по id","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","getUserById"
"Проверка создания пользователя с невалидными данными","667","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=67, firstName=Terri, money=516266.63, secondName=null, sex=FEMALE)","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","createUserWithNullFields"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","1389","Создание и удаление автомобиля с различными параметрами BMW X3","","2026-07-08","passed","2026-07-08","","tests.api.car.CarApiTest","tests.api.car.CarApiTest","createAndDeleteCarTest"
"Проверка удаления пользователя, проживающего в доме","4141","Попытка удаления пользователя, проживающего в доме","","2026-07-08","passed","2026-07-08","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteUserLiveInHouse"
"Тест проверяет продажу нескольких автомобилей одним пользователем","44761","Множественная продажа автомобилей одним пользователем [1] 1","","2026-07-08","passed","2026-07-08","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
