"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка негативной авторизации с невалидными данными","2853","Негативная авторизация с некорректными кредами Негативный логин c email: test@test.com, password: test","","2026-07-06","passed","2026-07-06","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","negativeLoginWith"
"Проверка получения списка автомобилей пользователя, у пользователя  несколько машин","17155","Получение списка автомобилей пользователя Получение списка автомобилей пользователя - машин у пользователя: 5","","2026-07-06","passed","2026-07-06","","tests.ui.user.UserTest","tests.ui.user.UserTest","readUserWithCars"
"","941","Получение дома по ID","","2026-07-06","passed","2026-07-06","","tests.api.house.HouseCrudTest","tests.api.house.HouseCrudTest","getHouseTest"
"Проверка переходов по основным разделам сайта","3102","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_READ_ALL","","2026-07-06","passed","2026-07-06","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Тест проверяет создание автомобиля, его получение по ID и последующее удаление","1498","Получение автомобиля по ID","","2026-07-06","passed","2026-07-06","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","getCarTest"
"Тест проверяет создание и последующее удаление автомобиля","1222","Удаление автомобиля","","2026-07-06","passed","2026-07-06","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","deleteCarTest"
"Тест проверяет множественную покупку автомобиля и сверяет статус код в каждой итерацииёё","6760","Проверка статуса после покупки","","2026-07-06","passed","2026-07-06","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","checkStatusAfterPurchase"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","735","Создание автомобиля с невалидными данными [1] null, X5, Diesel, 10000","","2026-07-06","passed","2026-07-06","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Проверка удаления пользователя, у которого есть машина","4272","Попытка удаления пользователя, у которого есть машина","","2026-07-06","passed","2026-07-06","","tests.api.user.UserApiTest","tests.api.user.UserApiTest","deleteUserHavingCar"
"Тест проверяет создание автомобиля с дизельным двигателем (BMW X5)","1261","Создание дизельного автомобиля","","2026-07-06","passed","2026-07-06","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","createDieselCarTest"
"Проверка отмены успешной авторизации с валидными данными","2962","Негативная авторизация с корректными кредами","","2026-07-06","passed","2026-07-06","","tests.ui.login.LoginTest","tests.ui.login.LoginTest","negativeLogin"
"","5663","All POST - создание дома","","2026-07-06","passed","2026-07-06","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createHouseFromAllPostPage"
"Проверка сортировки списка пользователей","34805","checkSortingByNumericField(String) Сортировка пользователей по полю Money","","2026-07-06","passed","2026-07-06","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"Тест проверяет создание и последующее изменение автомобиля, затем удаляет автомобиль","1852","Изменение автомобиля","","2026-07-06","passed","2026-07-06","","tests.api.car.CarCrudTest","tests.api.car.CarCrudTest","updateCarTest"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","612","Создание автомобиля с невалидными данными [3] BMW, X5, null, 10000","","2026-07-06","passed","2026-07-06","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"","5594","All POST - заселение пользователя в дом","","2026-07-06","passed","2026-07-06","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","settleUserToHouseFromAllPostPage"
"Проверка переходов по основным разделам сайта","3142","checkOpeningPage(MenuOption) Проверка открытия страницы USERS_CREATE_NEW","","2026-07-06","passed","2026-07-06","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","checkOpeningPage"
"Тест параметризованный тест на создание автомобиля","2835","Создание автомобилей с разными параметрами [2] Diesel, BMW, X5, 200000","","2026-07-06","passed","2026-07-06","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка выдачи кредита пользователю","0","Выдача кредита пользователю","","2026-07-06","skipped","2026-07-06","","tests.ui.user.UserTest","tests.ui.user.UserTest","issueALoan"
"Параметризованный тест проверяет обработку ошибок при создании автомобиля с некорректными данными: пустые значения, недопустимые типы двигателя, отрицательная цена, числовые значения в строковых полях","632","Создание автомобиля с невалидными данными [8] BMW, 123, Diesel, 10000","","2026-07-06","passed","2026-07-06","","tests.api.car.CarNegativeTest","tests.api.car.CarNegativeTest","createInvalidCarTest"
"Проверка создания нового пользователя","6588","Создание нового пользователя","","2026-07-06","passed","2026-07-06","","tests.ui.user.UserTest","tests.ui.user.UserTest","createUser"
"Тест проверяет продажу нескольких автомобилей одним пользователем","12145","Множественная продажа автомобилей одним пользователем [2] 2","","2026-07-06","passed","2026-07-06","","tests.ui.car.SellCarTest","tests.ui.car.SellCarTest","multipleSalesByUser"
"Проверка сортировки списка пользователей","34192","checkSortingByNumericField(String) Сортировка пользователей по полю Age","","2026-07-06","passed","2026-07-06","","tests.ui.user.UserTest","tests.ui.user.UserTest","checkSortingByNumericField"
"","2597","API - Заселение и выселение пользователя из дома","","2026-07-06","passed","2026-07-06","","tests.api.allpost.AllPostApiTest","tests.api.allpost.AllPostApiTest","settleAndEvictUserInHouse"
"Тест проверяет возможность покупки несуществующего автомобиля","4899","Ошибка при попытке купить несуществующий автомобиль","","2026-07-06","passed","2026-07-06","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","buyNonExistentCar"
"Проверка создания пользователя с невалидными данными","4868","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=null, lastName=Abbott, age=67, sex=FEMALE, money=949073.11)","","2026-07-06","passed","2026-07-06","","tests.ui.user.UserTest","tests.ui.user.UserTest","createInvalidUser"
"","5266","All POST - создание пользователя","","2026-07-06","passed","2026-07-06","","tests.ui.allpost.AllPostTest","tests.ui.allpost.AllPostTest","createUserFromAllPostPage"
"Проверка открытия страницы ALL_POST","3277","Проверка открытия страницы ALL_POST","","2026-07-06","passed","2026-07-06","","tests.ui.menu.MenuTest","tests.ui.menu.MenuTest","openAllPost"
