"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Тест параметризованный тест на создание автомобиля","3149","Создание автомобилей с разными параметрами [4] PHEV, Audi, A8, 300000","","2026-07-07","passed","2026-07-07","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"Проверка переходов по основным разделам сайта","3318","checkOpeningPage(MenuOption) Проверка открытия страницы CARS_BUY_OR_SELL_CAR","","2026-07-07","passed","2026-07-07","","tests.MenuTest","tests.MenuTest","checkOpeningPage"
"","19881","checkSortingByNumericField(String) Сортировка автомобилей по полю ID","","2026-07-07","passed","2026-07-07","","tests.ui.car.CarSortTest","tests.ui.car.CarSortTest","checkSortingByNumericField"
"","604","Получение дома по ID","","2026-07-07","passed","2026-07-07","","tests.api.HouseCrudTest","tests.api.HouseCrudTest","getHouseTest"
"Проверка сообщения о некорректном вводе в поле password","2620","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле password: ok","","2026-07-07","passed","2026-07-07","","tests.LoginTest","tests.LoginTest","validatePasswordInput"
"Проверка создания пользователя с невалидными данными","5080","Создание пользователя с невалидными данными Создание пользователя с невалидными данными - User(id=null, firstName=Wanita, lastName=Schimmel, age=null, sex=FEMALE, money=102503.17)","","2026-07-07","passed","2026-07-07","","tests.UserTest","tests.UserTest","createInvalidUser"
"Удаление дома через страницу All DELETE с проверкой в БД","6078","UI - Удаление дома через страницу All DELETE","","2026-07-07","passed","2026-07-07","","tests.ui.house.HouseDeleteTest","tests.ui.house.HouseDeleteTest","deleteHouseThroughUI"
"Тест проверяет создание автомобиля с дизельным двигателем (BMW X5)","600","Создание дизельного автомобиля","","2026-07-07","passed","2026-07-07","","tests.api.CarCrudTest","tests.api.CarCrudTest","createDieselCarTest"
"Удаление авто через страницу All DELETE с проверкой в БД","6054","UI - Удаление автомобиля через страницу All DELETE","","2026-07-07","passed","2026-07-07","","tests.ui.car.CarDeleteTest","tests.ui.car.CarDeleteTest","deleteCarThroughUI"
"Проверка создания пользователя с невалидными данными","294","API - Создание пользователя с невалидными данными Создание пользователя с невалидными данными - UserRq(id=null, age=82, firstName=null, money=880873.33, secondName=Bayer, sex=MALE)","","2026-07-07","passed","2026-07-07","","tests.api.UserApiTest","tests.api.UserApiTest","createUserWithNullFields"
