"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10335","Множественные покупки одним пользователем [2] 2","","2026-06-29","passed","2026-06-29","","tests.ui.car.BuyCarTest","tests.ui.car.BuyCarTest","multiplePurchasesByUser"
"","0","All POST - создание пользователя женского пола","","2026-06-29","broken","2026-06-29","","tests.AllPostTest","tests.AllPostTest","createFemaleUserFromAllPostPage"
"","2921","Негативная авторизация с корректными кредами","","2026-06-29","passed","2026-06-29","","tests.LoginTest","tests.LoginTest","negativeLogin"
"","2405","Ввод невалидных данных в поле 'email' Ввод невалидных данных в поле email: test.com","","2026-06-29","passed","2026-06-29","","tests.LoginTest","tests.LoginTest","validateEmailInput"
"","397","API - Создание дома","","2026-06-29","passed","2026-06-29","","tests.api.AllPostApiTest","tests.api.AllPostApiTest","createHouse"
"Тест проверяет создание автомобиля, его получение по ID и последующее удаление","833","Получение автомобиля по ID","","2026-06-29","passed","2026-06-29","","tests.api.CarCrudTest","tests.api.CarCrudTest","getCarTest"
"","3128","Успешная авторизация с корректными кредами","","2026-06-29","passed","2026-06-29","","tests.LoginTest","tests.LoginTest","successLogin"
"Тест проверяет создание дорогого электромобиля (Tesla ModelX)","553","Создание дорогого автомобиля","","2026-06-29","passed","2026-06-29","","tests.api.CarCrudTest","tests.api.CarCrudTest","createExpensiveCarTest"
"Параметризованный тест проверяет создание автомобиля с разными комбинациями марки, модели, типа двигателя и цены, а также последующее успешное удаление созданного автомобиля","576","Создание и удаление автомобиля с различными параметрами Audi A4","","2026-06-29","passed","2026-06-29","","tests.api.CarApiTest","tests.api.CarApiTest","createAndDeleteCarTest"
"","1","All POST - выселение пользователя из дома","","2026-06-29","broken","2026-06-29","","tests.AllPostTest","tests.AllPostTest","evictUserFromHouseFromAllPostPage"
"Тест проверяет создание японского автомобиля (Toyota Camry)","589","Создание японского автомобиля","","2026-06-29","passed","2026-06-29","","tests.api.CarCrudTest","tests.api.CarCrudTest","createJapaneseCarTest"
"Тест параметризованный тест на создание автомобиля","2969","Создание автомобилей с разными параметрами [1] CNG, Toyota, Camry, 100000","","2026-06-29","passed","2026-06-29","","tests.ui.car.CreateCarTest","tests.ui.car.CreateCarTest","createCarWithVariousData"
"","8872","Проверка открытия страницы Read all houses и кнопки Reload","","2026-06-29","passed","2026-06-29","","tests.AllHousesTest","tests.AllHousesTest","testReadAllHousesPage"
"","845","API - Получение пользователя по id","","2026-06-29","passed","2026-06-29","","tests.api.UserApiTest","tests.api.UserApiTest","getUserById"
"","1","All POST - начисление денег пользователю","","2026-06-29","broken","2026-06-29","","tests.AllPostTest","tests.AllPostTest","addMoneyFromAllPostPage"
"","4853","createInvalidUser(User) Создание пользователя с невалидными данными - User(id=null, firstName=Takako, lastName=Wiza, age=null, sex=MALE, money=300230.95)","","2026-06-29","passed","2026-06-29","","tests.UserTest","tests.UserTest","createInvalidUser"
